source,target
d37e2f78-fe36-4ef2-a96a-ee2109285e74|GCAOPBE01113032-9,4b15d76f-b67b-48b3-a635-f2881645e7b9|GCAOPBE01113032-1
98e71faa-2c53-4ef2-b11e-2f47e97287ec|GCB08510792-6,a35c2e34-31d9-4b30-a45a-7e51f3285f45|GCB08510792-3
5a857d9a-9c3f-4f53-b6fe-3f09f0eb2f46|R3130-5,08c7f0a0-3f76-4935-9e58-fc39ef209b5d|R3130-4
e1749eba-cd0d-4445-9907-5a7568c591d8|V13630-3,63f05e08-16c3-47f2-ba0f-0f6b8e5aa54b|V13630-1
fc6362c9-8945-4a88-9b17-93e921e901f4|GCAOAS00213763-14,aa65f20d-894e-4a75-9cb7-9bc181a50142|GCAOAS00213763-1
1371b02a-01e7-4d39-90a3-4fed4b69c633|V10402-16,5d6f2c0d-f8fb-41d2-a057-b332a3b5f33d|V10402-6
c80b4cde-a2f9-4571-bfff-000d5f5262bf|QR4225-23,6473b3fb-70ea-4c8e-9d80-03beabf8dfbe|QR4225-20
9fd3d37c-cc21-453b-8b4e-d7c7cd985365|MOD-11602-13318-2,58d0f3ac-8a45-47f6-b127-e4aafb2c063b|MOD-11602-13318-1
fbc134e7-4f70-4f54-ab28-45f805a4c5c2|ASL10056-12,1ba36ed8-0081-4c4a-b885-49cb4d1c1a84|ASL10056-7
fbcd932d-c7ce-47db-87b4-9e610f78c94e|GCPP0454366-6,c37ff48d-f59e-49ef-b1a6-218a2a657410|GCPP0454366-5
13d22479-14c5-40f3-959b-479ad86ad87a|QR2135-54,326f758a-f1ff-4af8-a504-1d1c931c7ea2|QR2135-44
ea005715-8ccf-46ff-ad71-3d5c21d66ca2|V14107-4,d443bb15-dddd-4eac-b32a-24801ea63aec|V14107-1
f77e49fc-c648-4757-83eb-a43111797dd7|GCPP13911149-7,de315c3b-5abc-49fb-9d1b-73819ed3ecd3|GCPP13911149-4
a4b7198a-e33a-4adb-b19d-e2ead6900eb8|R1496-26,d6cb8e52-06ae-44cb-a2f7-c3ceb2f7022c|R1496-24
fbb7031a-aa66-4f3e-9115-be8f8951f20e|R0858-19,90c64cb2-05de-4397-8e39-b048b06e70fc|R0858-18
2d5b829a-5a7e-4d01-87f7-283c3487e516|GCPP15911260-8,b2d68fe4-c9d7-43ce-83ab-2fbbecfad235|GCPP15911260-3
fbc26d40-6b73-4834-a05e-21136e53943c|AO-S10552-11,087f1717-6034-46aa-a016-13440617c31e|AO-S10552-1
fc41ad06-af2d-4a75-9937-2f391a033c60|QR3628-11,3a6a1dd6-747c-40a9-9a24-b309e66903bd|QR3628-10
a51501ce-17ce-40d0-8570-17cae6192947|F2201-16,5be0eec7-24b0-4144-98dc-74e109f7fb00|F2201-12
8d3ddfd1-5d7a-4f1f-bcea-a7107919a54a|R3471-18,ce69b165-2e87-42e6-beb5-e419f6b1a697|R3471-10
0b100053-6344-4f02-9bc5-4e64aea85114|GCLC21511780-8,22588c52-3054-44b1-b18b-79bea3d2da8f|GCLC21511780-2
5a71b642-d0c5-401c-a36d-71a337da09bd|QR3563-5,37b523dc-42bf-49a7-8dfd-8efe18ff2eb8|QR3563-4
857421a4-717a-4510-9238-1ac3303c68ed|GCLC0674556-8,cc1071c9-cfbc-45f7-98bc-aa6c4437b86c|GCLC0674556-5
ce6d6b51-bb94-4e13-8fb6-83830eb01a93|R3473-25,08b68551-4b7e-4659-8513-79edb67234e0|R3473-12
5a41c799-bfa2-49ec-b9c6-511d2944c53e|SSF3873-9,e028bb17-d132-4237-9273-b1b6275ef083|SSF3873-5
3951ada9-6521-41e5-825d-185ca2b9b17c|G4405-15012-3,0ad7091e-60e5-4994-9b24-9b22abb9d380|G4405-15012-1
cd75788b-e662-473d-9c00-f246efad4b8f|GCLC24512013-5,cc0d6c57-9103-469d-b68e-fb2e02c85f3a|GCLC24512013-2
031b28e3-c826-4c6d-b360-dc1845423341|SSF4184-6,df8880bc-dc98-4b50-a7db-1cdc3a58035b|SSF4184-4
1c45352a-95e7-4ae1-ae73-721cb7d946af|R2511-20,1009e5d0-af94-4eeb-a6c7-1da5e3a1e965|R2511-11
fbce8e44-846d-45aa-bbce-870b0889f2e9|SSF10789-7,362f7e9a-7eb0-4737-9d39-15ab937a89fe|SSF10789-6
3f1e512a-711d-47f8-9609-25aeeb082848|GCLC29512812-4,ce9335d9-39b9-47b4-8750-b1ea0a099f3f|GCLC29512812-1
03559bf8-1207-43de-90f4-1fbfc9429306|QR3016-17,994a0573-77ca-4714-9f38-b0fae20d2cbb|QR3016-16
fbc6120e-50f3-4da0-98d5-99039a545ccb|GCAOAS00613767-4,0237ea52-ec84-41a3-a759-df1cd9cc5d6b|GCAOAS00613767-1
fbcafb2b-2e8f-455b-b27e-47ae2ed554da|MCB2582-6,dfbd5d80-067d-4bdd-9e2b-1df38fbb3bb5|MCB2582-5
d6948637-4050-4da2-a3be-e82ba50984a4|L10930-13,84346df6-ca4d-4b77-a86e-d97b8fdfe90c|L10930-10
1a0ad594-2d55-4d20-8c55-9c619c7f51b7|SU11788-8,03fc768c-1ada-4cfa-8c34-dfa234b837c7|SU11788-7
860dea16-d0a5-4891-bf61-b9c5f7bc0977|MOD-3938-13147-2,53005ac8-f621-4bea-ad1d-b0d01f323a80|MOD-3938-13147-1
00abcf52-06a5-4487-b6d5-8974fd689972|GCAOAS00213763-23,aa65f20d-894e-4a75-9cb7-9bc181a50142|GCAOAS00213763-1
8a9418be-8aa6-4a71-bd1a-70ee216ba334|GCLC0524444-6,024441f5-6baf-45ee-adc9-c2597ca15205|GCLC0524444-5
5e096ee4-7e4c-4a35-82d9-a2dfcf926feb|QR11399-26,1186eb7e-13ed-49de-bc53-eee2e7a1ab35|QR11399-2
5a8a7a3b-5893-4668-8eba-80709e647379|R4258-11,81d0f090-cbe0-483f-bc91-11030f1eb12b|R4258-8
43e9ede3-38ac-4b53-881b-504ecfebcc85|GCPP0414352-16,5c17d5f7-e430-469e-87f0-36a672a03b1d|GCPP0414352-10
fc487f88-4bf8-4d42-9616-b0aa60564933|R2892-40,4edc57f7-cc72-4feb-81d2-88c666d2940b|R2892-38
1fc1232c-b0b8-43a6-9008-06786f0824f1|SU11791-3,9f8cc639-527d-4fae-99de-4057826e3402|SU11791-1
2e64acd1-8a05-44e5-bfe7-1fd8b740c923|G3900-12080-8,d64b7df4-1a21-4884-9461-366a0c30f687|G3900-12080-6
5a1d0246-7900-4877-99db-1a5515cf2a28|GCB07010627-6,69c0528d-1a4e-4488-9dcb-c127be3e3128|GCB07010627-2
fdde925d-249a-413b-a5b7-f7c375a19732|R4419-2,2d540a86-db20-4e43-b83e-f1cb09ad8f09|R4419-1
40c3a570-7714-438b-a39a-ba824c942397|QR1891-41,9f3ace06-8f60-464c-aafa-25a2d36ac37e|QR1891-40
5a90a43b-a4c0-4fa9-9dc3-0b7c79902c1d|V13460-2,1301dc67-3a7f-4881-a155-cef399753f12|V13460-1
5bb09ea9-247f-42ab-9116-ecb8f4cd6657|F1986-40,ffa5b31b-d345-4ef8-8b15-b9562b2a01ec|F1986-37
a4b818e5-9739-47f6-94b1-4ce2141429cc|MCB2789-14,ab1218ae-5373-4b31-a84f-1821ea9d1552|MCB2789-3
4c55aaff-531c-4f91-b3be-f0a057958451|GCLC10010309-9,81b7e837-d739-4373-b2ae-72bff7bb10fd|GCLC10010309-6
a500fd9b-12cc-42dc-ac49-89357151a103|R3127-8,b79229be-e825-4398-9f54-928705ccf8b8|R3127-4
031710c4-ac52-41d1-8086-c9a4d961447f|QR1944-24,aabf7e50-4897-45a2-94a3-35df80fc8efa|QR1944-22
7fc3c371-392c-4e70-ab2a-7dfd21f691bd|QR3152-48,8f8fe437-03f6-46bf-93a4-52c618347820|QR3152-46
687587b8-b8ef-4e57-b187-49749ac57a14|QR3208-32,0bfe9127-56c4-4699-8d06-28d769114596|QR3208-23
a505ee53-3462-44d1-99a5-9850e43e11b4|GCMODPP25712697-14398-3,349669d2-79f1-42ff-80c6-f173ad743989|GCMODPP25712697-14398-1
fde23c57-5742-43fa-9dfa-3cb0cbc47947|QR3538-22,c7bd91d9-be9f-43ea-9cf9-e434882b5715|QR3538-17
5a70b49b-5564-4720-99ab-8faf73f55d53|GCAOS00712000-41,b14a989a-186c-4606-8008-12b5d84c0e9f|GCAOS00712000-3
5a765e39-bcbf-4432-8c66-85fc96626b48|SG4450-2,149e9fe6-b581-4c88-adba-2f7a616c83b0|SG4450-1
a4bd1658-3844-4603-acd5-15b4a81fd144|GCPP15911260-10,b2d68fe4-c9d7-43ce-83ab-2fbbecfad235|GCPP15911260-3
a4c831fa-894a-416d-9544-a9bf2ec47cf5|R1684-42,920933e0-da69-475c-a4ee-1c59336c0b6f|R1684-40
930fd842-ee3e-4ebc-b622-84bdd4cf0551|GCMODPP16311316-11353-7,b43bbbfa-4de7-42be-a17a-f2d59beedf6b|GCMODPP16311316-11353-1
ae744c72-5ba1-45fa-ba0c-eb3aac2068a2|V12775-8,3c3dbd20-d34e-4877-8114-b88702150f8b|V12775-1
fbd604ef-50be-4c19-885f-9675407a1ff8|GCPP0434354-12,8bd847c3-ca92-4933-b868-2eac48d350ea|GCPP0434354-9
62793988-ad60-4c3a-82f0-2f3c25bbf3de|P3362-14,11b34790-8d2f-41e9-b6da-d9c9f16b7ad4|P3362-7
fbd7b95c-6f79-4db2-9f91-956495d72ed7|SU11025-5,516f9618-c398-448d-918b-2ac49ca5a157|SU11025-1
006c82f5-f2e3-433c-a745-6ed92e2b1716|GCAOS00512002-24,d5927cad-7e2e-457a-9db1-4d2281965253|GCAOS00512002-8
fc45c4d8-4cd9-4dd5-abfd-674415872b38|R2681-20,a5eff992-388c-411f-8152-febb83a1f8d1|R2681-19
979b05bb-a912-423d-ac5c-2f2da396db3b|GCLC16811147-8,bbc84b4d-4320-42cf-a42f-4e2cfcb924bc|GCLC16811147-4
e2065b51-378a-4520-b493-51aed88875c5|MOD-1440-13152-2,9efec275-8684-4ab0-b19e-8a0b52ece2d6|MOD-1440-13152-1
5a5677cf-c3e2-4544-a35b-031b1716d58c|R10075-7,1b0a2e49-7846-427f-9974-22302074af23|R10075-2
5a8424da-a78d-4f4f-8e59-363ebe99e3e9|QV13463-2,b641e697-c2d8-4354-8d61-7ef7524781eb|QV13463-1
d79788cf-794a-47c4-a3a7-0d9f517f7437|F4583-14,e51f60ce-81d9-45f9-9e9e-5eed74add6ac|F4583-9
a5046e2b-43ee-41e4-8ed1-a8a2bf9af4c2|SSF3872-3,96dfaa50-f9bf-41cf-bf74-9773783083b9|SSF3872-2
ffb3f7b2-6df7-4794-b0cf-ed8aeb0e2fe3|P3377-2,6d2615a9-cab2-4b53-87a8-b8dcafc8f2e5|P3377-1
78c1621b-b165-42d2-8363-9a4d18b7b2ce|GCLC16911141-9,73fcca36-9f74-4abc-a418-6796ba61d9e5|GCLC16911141-5
fc086be9-fc9b-4d75-b50a-96a5304a9bf2|PB4287-5,99fc975b-796f-46c8-af2c-b7d87ef41225|PB4287-2
5aa126e5-d9d7-4983-9be6-57327504800b|R1017-24,0d051d87-e5d0-4427-9d90-b7de74068b9e|R1017-22
fbf5d25e-95de-439f-8b6a-bfa795ec0114|R3512-22,3b5c6129-a19c-4476-a868-c858e32cf11b|R3512-21
8ba7f05e-3748-44fd-9cf2-e7ae9b6b0223|GCMODLC21511780-11851-5,837ea3cd-e23a-4c05-8991-29074f29fafa|GCMODLC21511780-11851-2
c26b75b0-40e5-4080-b86d-7b96ebead698|L11506-6,40cdeee4-8d72-4768-9fe4-29ef7919af05|L11506-2
c8fef41a-2725-4eea-9b4b-908ea2337e35|R3148-6,788c1c79-3504-40f9-9315-77bec5b443d3|R3148-1
0372100d-6dc7-4fdf-8beb-01d1a3ce6de7|PR1692-19,a2613fa5-2285-4e25-aff0-d7344b61d8f3|PR1692-18
fcb3cf1f-10c7-4746-8ce1-2c32ce6e1260|SSF10789-4,98a9d280-9a88-4f2f-ab4e-d52b0742ae4d|SSF10789-1
a4976319-0033-4b1c-a08f-072326972f33|GCB0024066-2,51763b7f-d745-4994-9624-e6fdb7c6c989|GCB0024066-1
79f980bb-68a4-4dec-838e-22a7ad5d353e|P3205-6,232b96cf-83d2-49a4-8cd2-6019b6b04050|P3205-2
fbdbc439-62e8-46ce-a55f-7e252cb09f80|SPP10215-4,796cca85-22d1-4616-b2a0-2eef55057b24|SPP10215-1
54d3e892-4fc7-4b61-9722-19a9b018b1b8|GCLC0444334-3,0c3e5d40-cac5-4da5-bdf5-3e338b8054f9|GCLC0444334-1
005159c3-0333-4c82-bc34-2cd8ea3516c3|GCAOAS00113762-26,1b42f839-cc46-4cab-a66f-2e7ca99bddea|GCAOAS00113762-1
0347ebf0-1949-4a41-abd2-a211f03e691e|GCPP09310405-3,0e8ca9d9-e959-4a1b-9226-9bbb720db8e1|GCPP09310405-2
5a874b69-6011-450f-807d-c671f7bce5e5|QF11592-5,8c452537-a86a-4a23-aad9-ea7c0f8d93c0|QF11592-2
02f2d03b-3eae-40dc-8158-1b33c1b6e37c|G1949-4403-2,57915f5e-fe11-410e-81fd-02cd56c8c016|G1949-4403-1
fe64b891-ee8d-406e-a069-db6de156714b|R3142-49,50d5ca31-8cf6-4112-bc47-513c187dfc52|R3142-47
ea391498-5ad7-4da1-a0a4-f49bb65bb552|V4587-16,9ff4c17e-9741-43e8-8922-d5373f9f0058|V4587-3
fe7f1116-92cd-48e7-b3d6-1d7f56d4f723|QR10037-4,dbe5af92-b765-4cce-b8db-7e8659c01e01|QR10037-2
c15d5ff6-e3df-436a-9c6e-1d05b95e0d82|R12588-4,3e1a8b35-c820-495b-826e-df8add71248d|R12588-1
fbf94fde-3040-4322-a779-982054cf6eba|ASL10089-10,e10df2b3-7c6e-45f7-a3bd-3f30f09a639d|ASL10089-8
50093eb2-1e59-4d68-83f7-5ca14b9584ad|R0742-72,38806ad3-b05f-45f6-9e73-82ce2a624224|R0742-55
fc2cde5f-d00f-4ad4-8bb5-ea2e9a275e27|AO-D3704-42,47beb613-a6e4-436d-8b39-04dac014f5be|AO-D3704-15
fc64ff2a-fcc5-4fb3-af72-bae987db2a74|V12636-4,785cda1c-f380-4015-8fef-0846fd3a9658|V12636-1
02f9d839-b6e0-4bad-9b79-5b2019af1bba|GCLC0394265-2,e8daf76f-3858-4ae7-b5f8-8fb96d502f14|GCLC0394265-1
5a46fb1e-7a77-4d59-93fb-a222a22c0597|V12814-2,82461659-d3ce-4f8b-a140-fe1d10f3d11b|V12814-1
fc0cf22f-3c1e-4100-ad8f-64ac8caa1e15|MCB2642-6,ed2f6384-0b28-41d9-8eeb-41e1e240441b|MCB2642-5
af22adad-6a85-4fb4-8125-6a08f31c31de|R3109-27,bf42fe47-353a-4509-8f94-54aac13f9bd2|R3109-21
fbdb0a8b-2159-417d-bea6-509b41ca8b3f|R3954-2,0782d88f-2976-42f1-b5a2-9d623f7c804b|R3954-1
033488da-2a25-4ba7-84f5-b77eac71d0d9|AO-SD3720-120,c910edfd-5aa6-4c3c-880b-736cc188f22c|AO-SD3720-93
4ef34a1e-6bc0-48b8-b46b-e3aaa9ff7ea2|SU11118-19,da81906f-9b37-4d93-a56b-186f71d51092|SU11118-5
5a7d1b49-eabd-413e-95fd-d1fdb57a20d1|QR3243-16,16266adc-ff7e-40f0-ad62-e6a325085382|QR3243-14
fbf33ef2-bb93-4150-852c-75d84aef1d42|MOD-2494-10065-2,57a706fe-d17e-44e1-b4e1-edb331e6d1e9|MOD-2494-10065-1
5aa45fbb-66e9-4dfb-acfd-42a28a143a8c|R10047-10,eef11217-c48a-4ee4-806f-14c39c3f8db4|R10047-8
1f6d963c-bccc-4820-924b-4d8c33e951c3|F11787-8,46959036-4d26-42ec-8c2f-b5c15443e298|F11787-1
a4a2cc75-3f91-44b5-96c9-3c2b2ae195ff|GCLC32913227-2,92917bf3-4b84-4a23-812d-1451e0fabcf5|GCLC32913227-1
5adaca0f-fd63-46ef-801b-0779f2ec30d4|R0974-2,8a04d524-d3f5-4510-9168-d41505f45713|R0974-1
fea1a77e-344d-4ba8-8219-ea17d2393422|R3471-7,94aef63b-ae90-47f1-a096-04a317c8c668|R3471-5
e72a6880-1649-41a2-8bb7-282b7a9156ab|MOD-4204-13282-2,3040ef72-42af-4ee9-89f6-ac34b7231e61|MOD-4204-13282-1
5ae8420d-e97f-435a-accc-43efcc5ad997|AO-S10553-25,dd33b36c-73b2-433d-a0de-e2cccd81ee09|AO-S10553-1
ffbf3307-dec7-4f4f-9409-7badef9ecade|G2996-4298-24,c5a1366b-1cb8-4d34-aa35-01aecbbce940|G2996-4298-14
c8fa21f0-aa57-4c1b-bf81-74e7b6b8c61e|V10402-21,5d6f2c0d-f8fb-41d2-a057-b332a3b5f33d|V10402-6
a49ef60b-1919-412d-8a24-ab918850bfd9|R2894-3,1f6d66fa-be76-4afd-8a1a-3af5eb8647d8|R2894-1
5b640c05-9e90-4079-8339-eec0c09e497a|MOD-11883-14357-2,739659cc-6b4e-46a3-95f2-da71c2772150|MOD-11883-14357-1
ff5ad262-d2f2-4f56-a957-089f831aa5d7|MOD-1516-4342-2,e5076e55-ca00-4c52-bef9-3c7d93b61578|MOD-1516-4342-1
5e6bb3f8-eb61-4f2c-8787-45e01dfb69f7|V13472-5,5dddb38d-6f41-43ec-9193-de7e934bd713|V13472-1
5af11f8f-cc4f-4514-a4f5-4e4b1564a4ae|V12431-2,577e386a-b809-4c4a-aa11-bf51c0d64d05|V12431-1
5b7b07cc-5c2e-444b-9cb0-64f2337ba836|GCAOS01012004-21,e0fd2271-0404-4fea-89dc-80625e6a8802|GCAOS01012004-5
1279ddef-9ade-4ddc-80eb-28532240cbec|SU12025-9,97191e0f-a174-4fb8-992f-8d728e41f302|SU12025-1
5bb1a5f4-ceb7-49e3-92b8-006e702bdd25|L2848-41,c9a07cd9-424c-4fd3-aaee-73530a1c21cc|L2848-35
80fbad53-18b0-41f8-8c10-9540c856020f|GCLC16611113-6,93f71809-5913-469e-87d3-2d8601505401|GCLC16611113-4
68eedde0-20d7-4966-b4b3-2ccbcbcbcd89|R1885-38,f1cd1710-ced1-4dd2-a507-d73ca7f457b5|R1885-26
fc0c1168-a072-4142-acb4-587cc1269f58|ASB4385-9,004c899c-de0a-47f9-be00-63a2bebebb71|ASB4385-5
fc22fc55-1e80-45a4-aba9-abf9dbf784e6|QR3612-22,8fac63ad-0ec6-4066-8e59-d40b8c1f10c1|QR3612-19
02add638-c5c6-4481-b3ae-61558cb611de|QR2588-13,a8c38028-74e1-4188-bade-d3a1e87d2917|QR2588-7
a4b1b4da-e20d-462a-90d4-84481eaf92d1|MOD-2742-10622-2,9cc6fa81-f896-48d5-99e8-b66a8242a58f|MOD-2742-10622-1
356681dd-8e66-41d4-86d5-ca3fa801a070|R3333-29,72055e76-dcf7-4c58-b6cf-c80d27199e57|R3333-23
ffdd5206-ff7f-4fde-bc13-2dc8ef60fbcf|QR1947-28,846acfbc-1fcd-4057-bc9d-f920feeaf1ac|QR1947-27
5ba81031-6f35-40b7-a5ad-bde038e180b3|MOD-2648-11132-2,f9e9e286-d17f-46a0-a586-a295dca9aeca|MOD-2648-11132-1
a9185d26-cb73-4d4d-b0a8-5efdb68a0683|XX14385-2,9f35ed3b-5d98-49ed-bf99-67b46d84cb58|XX14385-1
fc45295c-3f6b-407f-becd-4bbe66ce400d|F10923-21,9d93668b-1c99-48dc-bfad-9cc58d95604e|F10923-6
a4c56391-d80e-4572-a143-44addbdc69f2|GCAOS00311997-40,af72753a-a719-4a92-b68f-3e3b611c3e42|GCAOS00311997-3
24384043-8c7d-413f-af0a-145417f90f23|SCB13263-3,85fd3d88-73dc-4181-a8b6-9f8b2032a075|SCB13263-1
e4d57ea8-0aff-4dca-af1f-0f0078b1b6ba|QF3216-40,da0cfc3a-e5fe-4eb0-a9a7-0514fa51373d|QF3216-37
5b2f5149-20a9-45cd-aefa-12056668b6e0|S2CP11273-2,48102edb-1023-4521-b9e0-58381338715a|S2CP11273-1
60aaadf6-2704-4322-92a3-5c50a97a6ed8|R1834-48,ec6f8ed7-0334-44b8-a37d-fe6b436720de|R1834-44
5b69decd-98ab-4bd5-a7ff-52c6c7802482|V12615-2,f742209f-eb6f-48b3-bb05-a5db9224b2c7|V12615-1
02cf1098-f5ee-4100-a366-7c8c9b29ab0a|QR1888-63,64e9901e-cc2a-4602-b24b-3427e6a75f6f|QR1888-49
77d7cc3e-bf2e-4c40-85c6-ff6fc4d28f10|R12819-4,77678f8a-fd01-4c72-b37f-5336108c1d1a|R12819-1
5abb089f-00c0-4363-a84a-cb35a5d06e2f|GCPP16211314-2,bc9aa82c-e3e6-4cc3-a4eb-b389fbd6ba96|GCPP16211314-1
0302df37-ca2f-4f6e-9bc0-0d8272b06c17|G1888-4269-26,e5a8ac1c-8f43-45fb-9031-4331d8c25c7d|G1888-4269-17
02d674d7-348c-4ea6-af6a-4ca81bade41a|GCPP0394333-14,9640a9fe-aa6f-4ae3-bf87-6182eabdfd40|GCPP0394333-1
033c10b0-a5d8-4662-80b7-9726ab9cc0ca|F12104-4,d8cce49f-f7c8-4f12-b0eb-0a15649e95fa|F12104-1
a520328b-f1f5-4f1f-9ccc-7e08b263f033|GCMODPP2371234712349-1,427f657e-b3d9-46c4-be63-754fcaddb3e8|GCPP23712347-1
033dfbb7-81bc-44f7-8353-2a4a06118b0f|P3368-4,734bd88a-2a61-4493-8b32-b540934523db|P3368-2
859ec32d-e230-49da-aa12-4dd98527f205|QV13200-3,facc1cb2-2247-4852-94b3-2c1712849dee|QV13200-1
45361758-4d34-4162-86dc-6791dd22038b|R2150-42,44715cf1-336e-407b-93cb-1205457c2c69|R2150-28
7a1fbc0e-3066-4815-a6f7-2ba2bf2cdea9|AO-R11130-6,d6a995e8-9e55-4527-960b-221341a9ff66|AO-R11130-1
5b92a6c0-bee7-479a-a4c5-9f46199e16a1|GCLC30513001-2,dfcfbd55-f1b5-4285-ba28-be85ee6c345c|GCLC30513001-1
034682a3-6a96-40c1-8c27-cfb86deab1e8|PR3118-3,d86a3e68-e2ee-4193-85bf-0496378d5589|PR3118-1
fc27c98f-36d7-4cca-a266-bc85af472538|GCPP26913044-2,8c133da9-0cca-4d3a-a211-dc8de9f6ba7c|GCPP26913044-1
5aea1310-f0b4-4e30-bcda-e28b207ca2fb|R3553-38,40f3262f-861f-44d8-9e3e-f23fc7937e0c|R3553-24
fc2958eb-cd97-41b9-972b-41721322776a|GCLC26712299-2,f35cc364-a552-4572-8ae1-620e73545517|GCLC26712299-1
a4e550de-7ce6-4dfd-8df5-23d53cae7c44|QR2588-5,9650c457-992b-486b-856d-0534593d4178|QR2588-3
a4f14143-9fdf-497f-a90d-90ce7856073f|F3158-8,5d02bbd0-d71c-4fe0-a76c-0b90d14034df|F3158-7
b82e9bd1-2cce-4176-b94c-6baaec744ff7|QV12033-6,c1a218a0-3917-4385-9437-9ceaf3065d08|QV12033-1
034f1355-83d2-433a-85a8-555fceeeeb4a|R1059-25,6c4f792c-1bf3-4e1b-b38a-82272cde7466|R1059-20
a4d73ea7-655c-4718-a972-504924259f59|PB4257-8,2cb96586-2586-402b-a4b0-9eb7fa813ebf|PB4257-2
a4f536df-c6c8-49c5-85d9-af1399123e52|GCAOS01213469-18,0773983b-84d8-467a-ac31-b9a2b807b501|GCAOS01213469-1
0382b5b4-3578-4f92-8560-4fb25e2151b9|QV12907-3,7c2223b0-5e15-409f-a797-ffe82874ae0b|QV12907-1
fc2f6d8d-49d2-49d4-a348-561d7399fb47|L11107-6,65e1ad04-709e-4f08-9453-9053242f7864|L11107-5
a4f96d0f-b123-43d9-bf62-83c6eb57ee86|QR3398-3,38a96b02-243f-4db1-b46b-afad00ad3c5b|QR3398-2
a4fb51e3-0343-480c-90a9-2caad203e4d0|QR4228-18,11e31425-5e5b-43a7-ac06-c130d0cbebf4|QR4228-15
5b0e3f29-e7be-4a73-97bf-733e396ea04d|GCLC11110503-9,751f80e8-63ec-46db-a778-233adcb17d1a|GCLC11110503-5
fc59a5ce-1a35-4b3e-afb2-80e4aebcbf5c|SPR4531-3,83b92d28-2355-48bf-90a8-d04fbcf70d3d|SPR4531-2
02ddf816-a125-47e1-a120-c9ec53735dd0|GCB0024066-20,ed0b5132-9f48-4b74-b37f-fb8471e9495f|GCB0024066-12
03516d32-638a-4560-b881-1d9e61b7d4e0|ASB10329-6,75a28957-56db-4582-8199-dcf51524531b|ASB10329-1
035bcef2-c3ff-4165-8472-d587cd1024b7|MCB2368-14,b682d3f6-3779-458a-b244-23462ccb0f4a|MCB2368-13
0384a06a-7684-4135-ac7a-caddd297b733|L4321-11,7bb77430-7659-41df-8c46-36ab02515a49|L4321-6
a5024cbc-d501-460a-8e62-9a108b7d080f|AO-SP3725-29,eeb7c891-e6f1-4a77-b988-28f33deaa2f1|AO-SP3725-22
02e2a532-fc6b-461b-9de6-124e9cd0a521|R1856-11,42f4913c-b687-4103-aa1f-411e023e3b2b|R1856-8
a5062c6e-be23-4b40-9812-2e6d46483060|R1805-26,f233e5d0-cd38-485f-95fc-d15d89b9598e|R1805-25
5aff21a4-43eb-4dcf-91ab-9e1991bf0fd0|GCPP0634579-4,634c929e-65d3-46ac-8d44-755700abb113|GCPP0634579-3
5f01d457-1bd3-4672-9f0c-b792f4273900|V13566-2,c9581434-51d1-45ac-bf3c-9be83bad8c0e|V13566-1
5b53cf35-019a-4d1b-8fee-df48614de9d3|GCLC24812073-3,ac5d3c99-5181-4258-878e-ad648091e34d|GCLC24812073-1
fcf1df59-210e-482c-b7f3-aff2ac504082|AO-SD3722-76,22e15545-c421-4011-8c2b-dcb4210e5c2b|AO-SD3722-59
031e7005-98e2-4e2c-90b2-17137e74b754|ASD4009-6,f30b3e05-d898-4f64-b46c-76950d7fe5b3|ASD4009-5
fc5d8939-8751-4317-a0c3-c2c9844d1b9b|SU11021-9,023747ea-3e72-46a2-8c45-731fe769abf7|SU11021-5
5b29ce5b-487b-44c4-ae15-9b3e5bd246a2|R1885-19,c725b452-302e-482c-89a6-692c7d204bd6|R1885-16
fc61ab4e-9a97-401e-83dc-64701bbff0b0|SR12620-2,6038e23d-ae7c-4b09-86f7-27ae8f274749|SR12620-1
1820ea4a-bd26-4abf-a845-3f4a1c96ceb6|GCLC21811770-3,58d9db14-9e68-4964-aed9-fe752ee84d33|GCLC21811770-2
0345f4de-d4f3-4496-90af-2a87a6541f5f|ASB4461-9,0b8fe03f-9b91-48cd-ac52-571eb9e7cce4|ASB4461-7
82ce9e98-978d-4ae5-936e-2658bcb10509|R10434-22,fa037c51-f079-4f08-9bb0-b072131368d0|R10434-7
02f8b011-1ce4-48d7-9011-a417f59f7aba|L2742-12,b9d2388a-12d6-40f3-9b0f-182a7d8b69c4|L2742-9
fd17891c-8a43-494c-afd4-103b61aefdec|R3115-11,0b1f67d1-b710-4d3e-b614-e6bbe0e71072|R3115-7
fc725fd0-7533-4fd7-a735-ecc25caa3bd8|R1805-22,8dbfb32a-d949-4a47-985f-307d02546b04|R1805-21
a5200ab8-e803-4bd0-826f-abf3b3957c8d|GCB05310230-8,7fa77e07-d578-4d89-a770-2ebdb6becada|GCB05310230-7
11dc0d67-1bc9-4d9d-8621-2722f1a1b992|QR3011-45,f112f36b-c8f1-414c-bb16-db8fb559c2f9|QR3011-35
a511e201-bdca-4af0-8cd0-4c68ac34fb13|QR2588-8,a8c38028-74e1-4188-bade-d3a1e87d2917|QR2588-7
5b67d02d-b8f7-43e1-a087-fe6a37426e2b|R2454-36,7671bb90-97b8-405e-aac2-1375e5be2843|R2454-35
fcc0dbb7-2b93-45a8-b073-e263b9e27c41|PR1509-39,d729114d-8704-4d19-9fc9-d64bc981654f|PR1509-37
